202-10-11250-08273;AAU1273;34;23 59 34;38 00 47;67;30;RAFINA 7
202-10-11250-27153;AAU1274;34;23 59 34;38 00 47;67;30;RAFINA 7
202-10-11250-27155;AAU1275;34;23 59 34;38 00 47;67;30;RAFINA 7
202-10-11250-27156;AAU1276;34;23 59 34;38 00 47;67;30;RAFINA 7
202-10-11250-08281;AAU1281;34;23 59 14;38 01 20;65;30;RAFINA 4
202-10-11250-08282;AAU1282;34;23 59 14;38 01 20;65;30;RAFINA 4
202-10-11250-27157;AAU1283;34;23 59 14;38 01 20;65;30;RAFINA 4
202-10-11250-27158;AAU1284;34;23 59 14;38 01 20;65;30;RAFINA 4
202-10-11250-08291;AAU1291;34;23 52 16;37 55 35;66;30;KOROPI KARELLAS
202-10-11250-08292;AAU1292;34;23 52 16;37 55 35;66;30;KOROPI KARELLAS
202-10-11250-08293;AAU1293;34;23 52 16;37 55 35;66;30;KOROPI KARELLAS
202-10-11250-27048;AAU1294;34;23 52 16;37 55 35;66;30;KOROPI KARELLAS
202-10-11250-27049;AAU1295;34;23 52 16;37 55 35;66;30;KOROPI KARELLAS
202-10-11250-27051;AAU1296;34;23 52 16;37 55 35;66;30;KOROPI KARELLAS
202-10-11450-08301;AAU1301;34;23 47 35;38 19 06;67;30;SKALA OROPOU
202-10-11450-08302;AAU1302;34;23 47 35;38 19 06;67;30;SKALA OROPOU
202-10-11450-08303;AAU1303;34;23 47 35;38 19 06;67;30;SKALA OROPOU
202-10-11450-27173;AAU1304;34;23 47 35;38 19 06;67;30;SKALA OROPOU
202-10-11450-27174;AAU1305;34;23 47 35;38 19 06;67;30;SKALA OROPOU
202-10-11450-27175;AAU1306;34;23 47 35;38 19 06;67;30;SKALA OROPOU
202-10-11250-08321;AAU1321;34;23 25 19;38 00 10;66;30;NEA PERAMOS
202-10-11250-08322;AAU1322;34;23 25 19;38 00 10;66;30;NEA PERAMOS
202-10-11250-08323;AAU1323;34;23 25 19;38 00 10;66;30;NEA PERAMOS
202-10-11250-27052;AAU1324;34;23 25 19;38 00 10;66;30;NEA PERAMOS
202-10-11250-27054;AAU1325;34;23 25 19;38 00 10;66;30;NEA PERAMOS
202-10-11250-27057;AAU1326;34;23 25 19;38 00 10;66;30;NEA PERAMOS
202-10-11250-04678;AAU1371;34;23 35 48;38 03 23;65;30;ASPROPIRGOS CITY 3
202-10-11250-04679;AAU1372;34;23 35 48;38 03 23;65;30;ASPROPIRGOS CITY 3
202-10-11250-04680;AAU1373;34;23 35 48;38 03 23;65;30;ASPROPIRGOS CITY 3
202-10-11250-28234;AAU1374;34;23 35 48;38 03 23;65;30;ASPROPIRGOS CITY 3
202-10-11250-28235;AAU1375;34;23 35 48;38 03 23;65;30;ASPROPIRGOS CITY 3
202-10-11250-28236;AAU1376;34;23 35 48;38 03 23;65;30;ASPROPIRGOS CITY 3
202-10-11250-08381;AAU1381;34;23 58 22;38 04 59;66;30;NEA MAKRI 2
202-10-11250-08382;AAU1382;34;23 58 22;38 04 59;66;30;NEA MAKRI 2
202-10-11250-08383;AAU1383;34;23 58 22;38 04 59;66;30;NEA MAKRI 2
202-10-11250-27159;AAU1384;34;23 58 22;38 04 59;66;30;NEA MAKRI 2
202-10-11250-27161;AAU1385;34;23 58 22;38 04 59;66;30;NEA MAKRI 2
202-10-11250-27162;AAU1386;34;23 58 22;38 04 59;66;30;NEA MAKRI 2
202-10-11250-00387;AAU1391;34;23 31 45;38 03 21;66;30;ELEFSINA NORTH
202-10-11250-00388;AAU1392;34;23 31 45;38 03 21;66;30;ELEFSINA NORTH
202-10-11250-00389;AAU1393;34;23 31 45;38 03 21;66;30;ELEFSINA NORTH
202-10-11250-26732;AAU1394;34;23 31 45;38 03 21;66;30;ELEFSINA NORTH
202-10-11250-26733;AAU1395;34;23 31 45;38 03 21;66;30;ELEFSINA NORTH
202-10-11250-26734;AAU1396;34;23 31 45;38 03 21;66;30;ELEFSINA NORTH
202-10-11250-00397;AAU1401;34;24 00 22;37 57 19;65;30;LOUTSA CITY SOUTH
202-10-11250-00398;AAU1402;34;24 00 22;37 57 19;65;30;LOUTSA CITY SOUTH
202-10-11250-00399;AAU1403;34;24 00 22;37 57 19;65;30;LOUTSA CITY SOUTH
202-10-11250-26735;AAU1404;34;24 00 22;37 57 19;65;30;LOUTSA CITY SOUTH
202-10-11250-26736;AAU1405;34;24 00 22;37 57 19;65;30;LOUTSA CITY SOUTH
202-10-11250-26737;AAU1406;34;24 00 22;37 57 19;65;30;LOUTSA CITY SOUTH
202-10-11250-01414;AAU1411;34;23 31 09;37 57 39;65;30;PALOUKIA SALAMINAS
202-10-11250-01415;AAU1412;34;23 31 09;37 57 39;65;30;PALOUKIA SALAMINAS
202-10-11250-01416;AAU1413;34;23 31 09;37 57 39;65;30;PALOUKIA SALAMINAS
202-10-11250-26738;AAU1414;34;23 31 09;37 57 39;65;30;PALOUKIA SALAMINAS
202-10-11250-26739;AAU1415;34;23 31 09;37 57 39;65;30;PALOUKIA SALAMINAS
202-10-11250-26740;AAU1416;34;23 31 09;37 57 39;65;30;PALOUKIA SALAMINAS
202-10-11250-01421;AAU1421;34;23 12 17;37 58 39;65;30;KINETA 2
202-10-11250-01422;AAU1422;34;23 12 17;37 58 39;65;30;KINETA 2
202-10-11250-01423;AAU1423;34;23 12 17;37 58 39;65;30;KINETA 2
202-10-11250-26741;AAU1424;34;23 12 17;37 58 39;65;30;KINETA 2
202-10-11250-26742;AAU1425;34;23 12 17;37 58 39;65;30;KINETA 2
202-10-11250-26743;AAU1426;34;23 12 17;37 58 39;65;30;KINETA 2
202-10-11250-08471;AAU1471;34;24 03 17;37 42 59;60;30;WS LAVRIO MICRO
202-10-11250-28237;AAU1472;34;24 03 17;37 42 59;60;30;WS LAVRIO MICRO
202-10-11200-08481;AAU1481;34;23 44 09;38 09 06;0;30;MONT PARNES INDOOR
202-10-11200-27323;AAU1482;34;23 44 09;38 09 06;0;30;MONT PARNES INDOOR
202-10-11250-08491;AAU1491;34;23 57 27;37 57 19;0;30;ATHENS METROPOLITAN EXPO CENTER
202-10-11200-08491;AAU1492;34;23 57 27;37 57 19;0;30;ATHENS METROPOLITAN EXPO CENTER
202-10-11250-08501;AAU1501;34;23 56 43;37 56 13;0;30;AIA SOFITEL
202-10-11200-08501;AAU1502;34;23 56 43;37 56 13;0;30;AIA SOFITEL
202-10-11250-00316;AAU1511;34;23 55 13;37 57 45;65;30;SPATA CITY
202-10-11250-00317;AAU1512;34;23 55 13;37 57 45;65;30;SPATA CITY
202-10-11250-00318;AAU1513;34;23 55 13;37 57 45;65;30;SPATA CITY
202-10-11250-27759;AAU1514;34;23 55 13;37 57 45;65;30;SPATA CITY
202-10-11250-27760;AAU1515;34;23 55 13;37 57 45;65;30;SPATA CITY
202-10-11250-27761;AAU1516;34;23 55 13;37 57 45;65;30;SPATA CITY
202-10-11250-61521;AAU1521;34;23 53 39;38 01 53;65;30;DRAFI ARHIMIDOUS
202-10-11250-61522;AAU1522;34;23 53 39;38 01 53;65;30;DRAFI ARHIMIDOUS
202-10-11250-61523;AAU1523;34;23 53 39;38 01 53;65;30;DRAFI ARHIMIDOUS
202-10-11250-27950;AAU1524;34;23 53 39;38 01 53;65;30;DRAFI ARHIMIDOUS
202-10-11250-28244;AAU1525;34;23 53 39;38 01 53;65;30;DRAFI ARHIMIDOUS
202-10-11250-28245;AAU1526;34;23 53 39;38 01 53;65;30;DRAFI ARHIMIDOUS
202-10-11250-01567;AAU1561;34;23 34 17;38 04 44;66;30;ASPROPIRGOS GORITSA
202-10-11250-01568;AAU1562;34;23 34 17;38 04 44;66;30;ASPROPIRGOS GORITSA
202-10-11250-01569;AAU1563;34;23 34 17;38 04 44;66;30;ASPROPIRGOS GORITSA
202-10-11250-28246;AAU1564;34;23 34 17;38 04 44;66;30;ASPROPIRGOS GORITSA
202-10-11250-28247;AAU1565;34;23 34 17;38 04 44;66;30;ASPROPIRGOS GORITSA
202-10-11250-28248;AAU1566;34;23 34 17;38 04 44;66;30;ASPROPIRGOS GORITSA
202-10-11250-08461;AAU7191;34;24 00 27;38 01 37;0;30;KALOGIROU RAFINA MICRO
202-10-11250-27163;AAU7192;34;24 00 27;38 01 37;0;30;KALOGIROU RAFINA MICRO
202-10-11200-07239;AAU7231;34;23 51 37;38 08 23;60;30;AG. STEFANOS DIMOKRATIAS SQ
202-10-11200-00012;AHU0012;34;23 48 05;38 02 14;65;30;ATRINA TOWER
202-10-11200-00013;AHU0013;34;23 48 05;38 02 14;65;30;ATRINA TOWER
202-10-11200-25401;AHU0015;34;23 48 05;38 02 14;65;30;ATRINA TOWER
202-10-11200-25402;AHU0016;34;23 48 05;38 02 14;65;30;ATRINA TOWER
202-10-11200-00031;AHU0031;34;23 42 56;38 00 34;65;30;MSC LIOSIA
202-10-11200-00032;AHU0032;34;23 42 56;38 00 34;65;30;MSC LIOSIA
202-10-11200-00033;AHU0033;34;23 42 56;38 00 34;65;30;MSC LIOSIA
202-10-11200-25000;AHU0034;34;23 42 56;38 00 34;65;30;MSC LIOSIA
202-10-11200-25001;AHU0035;34;23 42 56;38 00 34;65;30;MSC LIOSIA
202-10-11200-25002;AHU0036;34;23 42 56;38 00 34;65;30;MSC LIOSIA
202-10-11100-00041;AHU0041;34;23 37 44;38 00 46;65;30;DASSOS
202-10-11100-00042;AHU0042;34;23 37 44;38 00 46;65;30;DASSOS
202-10-11100-26663;AHU0043;34;23 37 44;38 00 46;65;30;DASSOS
202-10-11100-26664;AHU0044;34;23 37 44;38 00 46;65;30;DASSOS
202-10-11300-00051;AHU0051;34;23 44 29;38 00 22;65;30;VRIANTOS
202-10-11300-00052;AHU0052;34;23 44 29;38 00 22;65;30;VRIANTOS
202-10-11300-00053;AHU0053;34;23 44 29;38 00 22;65;30;VRIANTOS
202-10-11300-25003;AHU0054;34;23 44 29;38 00 22;65;30;VRIANTOS
202-10-11300-25004;AHU0055;34;23 44 29;38 00 22;65;30;VRIANTOS
202-10-11300-25005;AHU0056;34;23 44 29;38 00 22;65;30;VRIANTOS
202-10-11100-00061;AHU0061;34;23 41 55;37 56 36;65;30;INTERAMERICAN SIGROU
202-10-11100-00062;AHU0062;34;23 41 55;37 56 36;65;30;INTERAMERICAN SIGROU
202-10-11100-00063;AHU0063;34;23 41 55;37 56 36;65;30;INTERAMERICAN SIGROU
202-10-11100-26284;AHU0064;34;23 41 55;37 56 36;65;30;INTERAMERICAN SIGROU
202-10-11100-26285;AHU0065;34;23 41 55;37 56 36;65;30;INTERAMERICAN SIGROU
202-10-11100-26286;AHU0066;34;23 41 55;37 56 36;65;30;INTERAMERICAN SIGROU
202-10-11300-00071;AHU0071;34;23 43 16;37 57 33;65;30;INTERCONTINENTAL HOTEL
202-10-11300-00072;AHU0072;34;23 43 16;37 57 33;65;30;INTERCONTINENTAL HOTEL
202-10-11300-00073;AHU0073;34;23 43 16;37 57 33;65;30;INTERCONTINENTAL HOTEL
202-10-11300-25619;AHU0074;34;23 43 16;37 57 33;65;30;INTERCONTINENTAL HOTEL
202-10-11300-25620;AHU0075;34;23 43 16;37 57 33;65;30;INTERCONTINENTAL HOTEL
202-10-11300-25621;AHU0076;34;23 43 16;37 57 33;65;30;INTERCONTINENTAL HOTEL
202-10-11100-00091;AHU0091;34;23 45 03;37 53 11;65;30;GLIFADA
202-10-11100-00092;AHU0092;34;23 45 03;37 53 11;65;30;GLIFADA
202-10-11100-00093;AHU0093;34;23 45 03;37 53 11;65;30;GLIFADA
202-10-11100-26287;AHU0094;34;23 45 03;37 53 11;65;30;GLIFADA
202-10-11100-26288;AHU0095;34;23 45 03;37 53 11;65;30;GLIFADA
202-10-11100-26289;AHU0096;34;23 45 03;37 53 11;65;30;GLIFADA
202-10-11100-00101;AHU0101;34;23 45 30;37 56 11;65;30;INTERAMERICAN ILIOUPOLIS
202-10-11100-00102;AHU0102;34;23 45 30;37 56 11;65;30;INTERAMERICAN ILIOUPOLIS
202-10-11100-00103;AHU0103;34;23 45 30;37 56 11;65;30;INTERAMERICAN ILIOUPOLIS
202-10-11100-26290;AHU0104;34;23 45 30;37 56 11;65;30;INTERAMERICAN ILIOUPOLIS
202-10-11100-26291;AHU0105;34;23 45 30;37 56 11;65;30;INTERAMERICAN ILIOUPOLIS
202-10-11100-26292;AHU0106;34;23 45 30;37 56 11;65;30;INTERAMERICAN ILIOUPOLIS
202-10-11100-00121;AHU0121;34;23 40 31;38 00 19;65;30;EGALEO 12
202-10-11100-00122;AHU0122;34;23 40 31;38 00 19;65;30;EGALEO 12
202-10-11100-00123;AHU0123;34;23 40 31;38 00 19;65;30;EGALEO 12
202-10-11100-26665;AHU0124;34;23 40 31;38 00 19;65;30;EGALEO 12
202-10-11100-26666;AHU0125;34;23 40 31;38 00 19;65;30;EGALEO 12
202-10-11100-26667;AHU0126;34;23 40 31;38 00 19;65;30;EGALEO 12
202-10-11100-00141;AHU0141;34;23 43 05;37 55 08;65;30;KALAMAKI
202-10-11100-00142;AHU0142;34;23 43 05;37 55 08;65;30;KALAMAKI
202-10-11100-26293;AHU0143;34;23 43 05;37 55 08;65;30;KALAMAKI
202-10-11100-26294;AHU0144;34;23 43 05;37 55 08;65;30;KALAMAKI
202-10-11300-00161;AHU0161;34;23 44 39;37 58 48;67;30;LIKAVITOS 3
202-10-11300-00162;AHU0162;34;23 44 39;37 58 48;67;30;LIKAVITOS 3
202-10-11300-25622;AHU0163;34;23 44 39;37 58 48;67;30;LIKAVITOS 3
202-10-11300-25623;AHU0164;34;23 44 39;37 58 48;67;30;LIKAVITOS 3
202-10-11300-00171;AHU0171;34;23 45 38;37 59 05;65;30;ATHENS TOWER
202-10-11300-00172;AHU0172;34;23 45 38;37 59 05;63;30;ATHENS TOWER
202-10-11300-00173;AHU0173;34;23 45 38;37 59 05;65;30;ATHENS TOWER
202-10-11300-25624;AHU0174;34;23 45 38;37 59 05;65;30;ATHENS TOWER
202-10-11300-25625;AHU0175;34;23 45 38;37 59 05;63;30;ATHENS TOWER
202-10-11300-25626;AHU0176;34;23 45 38;37 59 05;65;30;ATHENS TOWER
202-10-11100-00181;AHU0181;34;23 40 29;37 59 40;65;30;MIRAGE CENTER
202-10-11100-00182;AHU0182;34;23 40 29;37 59 40;65;30;MIRAGE CENTER
202-10-11100-00183;AHU0183;34;23 40 29;37 59 40;65;30;MIRAGE CENTER
202-10-11100-26668;AHU0184;34;23 40 29;37 59 40;65;30;MIRAGE CENTER
202-10-11100-26669;AHU0185;34;23 40 29;37 59 40;65;30;MIRAGE CENTER
202-10-11100-26670;AHU0186;34;23 40 29;37 59 40;65;30;MIRAGE CENTER
202-10-11100-00191;AHU0191;34;23 46 35;37 50 12;63;30;VOULA
202-10-11100-00192;AHU0192;34;23 46 35;37 50 12;63;30;VOULA
202-10-11100-00193;AHU0193;34;23 46 35;37 50 12;63;30;VOULA
202-10-11100-26295;AHU0194;34;23 46 35;37 50 12;63;30;VOULA
202-10-11100-26296;AHU0195;34;23 46 35;37 50 12;63;30;VOULA
202-10-11100-26297;AHU0196;34;23 46 35;37 50 12;63;30;VOULA
202-10-11250-00201;AHU0201;34;23 47 20;37 48 55;65;30;VARKIZA
202-10-11250-00202;AHU0202;34;23 47 20;37 48 55;65;30;VARKIZA
202-10-11250-27738;AHU0203;34;23 47 20;37 48 55;65;30;VARKIZA
202-10-11250-27739;AHU0204;34;23 47 20;37 48 55;65;30;VARKIZA
202-10-11300-08211;AHU0211;34;23 44 12;37 57 37;66;30;N. KOSMOS 2
202-10-11300-08212;AHU0212;34;23 44 12;37 57 37;66;30;N. KOSMOS 2
202-10-11300-08213;AHU0213;34;23 44 12;37 57 37;66;30;N. KOSMOS 2
202-10-11300-25627;AHU0214;34;23 44 12;37 57 37;66;30;N. KOSMOS 2
202-10-11300-25628;AHU0215;34;23 44 12;37 57 37;66;30;N. KOSMOS 2
202-10-11300-25629;AHU0216;34;23 44 12;37 57 37;66;30;N. KOSMOS 2
202-10-11200-00221;AHU0221;34;23 50 54;38 06 10;65;30;EKALI
202-10-11200-00222;AHU0222;34;23 50 54;38 06 10;65;30;EKALI
202-10-11200-27324;AHU0223;34;23 50 54;38 06 10;65;30;EKALI
202-10-11200-27325;AHU0224;34;23 50 54;38 06 10;65;30;EKALI
202-10-11100-00231;AHU0231;34;23 43 44;37 56 29;66;30;AGIOS DIMITRIOS
202-10-11100-00232;AHU0232;34;23 43 44;37 56 29;66;30;AGIOS DIMITRIOS
202-10-11100-00233;AHU0233;34;23 43 44;37 56 29;66;30;AGIOS DIMITRIOS
202-10-11100-26298;AHU0234;34;23 43 44;37 56 29;66;30;AGIOS DIMITRIOS
202-10-11100-26299;AHU0235;34;23 43 44;37 56 29;66;30;AGIOS DIMITRIOS
202-10-11100-26300;AHU0236;34;23 43 44;37 56 29;66;30;AGIOS DIMITRIOS
202-10-11300-05241;AHU0241;34;23 46 04;38 00 44;66;30;PALEO PSIHIKO
202-10-11300-25403;AHU0242;34;23 46 04;38 00 44;66;30;PALEO PSIHIKO
202-10-11100-00261;AHU0261;34;23 45 17;37 51 27;65;30;GLIFADA 2
202-10-11100-00262;AHU0262;34;23 45 17;37 51 27;65;30;GLIFADA 2
202-10-11100-00263;AHU0263;34;23 45 17;37 51 27;65;30;GLIFADA 2
202-10-11100-26301;AHU0264;34;23 45 17;37 51 27;65;30;GLIFADA 2
202-10-11100-26302;AHU0265;34;23 45 17;37 51 27;65;30;GLIFADA 2
202-10-11100-26303;AHU0266;34;23 45 17;37 51 27;65;30;GLIFADA 2
202-10-11300-00271;AHU0271;34;23 43 41;37 59 11;65;30;OMONIA
202-10-11300-00272;AHU0272;34;23 43 41;37 59 11;65;30;OMONIA
202-10-11300-00273;AHU0273;34;23 43 41;37 59 11;65;30;OMONIA
202-10-11300-25630;AHU0274;34;23 43 41;37 59 11;65;30;OMONIA
202-10-11300-25631;AHU0275;34;23 43 41;37 59 11;65;30;OMONIA
202-10-11300-25632;AHU0276;34;23 43 41;37 59 11;65;30;OMONIA
202-10-11300-06281;AHU0281;34;23 44 16;37 58 49;66;30;SKOUFA
202-10-11300-06282;AHU0282;34;23 44 16;37 58 49;66;30;SKOUFA
202-10-11300-06283;AHU0283;34;23 44 16;37 58 49;66;30;SKOUFA
202-10-11300-25633;AHU0284;34;23 44 16;37 58 49;66;30;SKOUFA
202-10-11300-25634;AHU0285;34;23 44 16;37 58 49;66;30;SKOUFA
202-10-11300-25635;AHU0286;34;23 44 16;37 58 49;66;30;SKOUFA
202-10-11100-00291;AHU0291;34;23 38 43;37 56 29;65;30;PIREO 2
202-10-11100-00292;AHU0292;34;23 38 43;37 56 29;65;30;PIREO 2
202-10-11100-00293;AHU0293;34;23 38 43;37 56 29;65;30;PIREO 2
202-10-11100-26482;AHU0294;34;23 38 43;37 56 29;65;30;PIREO 2
202-10-11100-26483;AHU0295;34;23 38 43;37 56 29;65;30;PIREO 2
202-10-11100-26484;AHU0296;34;23 38 43;37 56 29;65;30;PIREO 2
202-10-11200-00311;AHU0311;34;23 50 24;38 04 41;65;30;KIFISSIA 2
202-10-11200-00312;AHU0312;34;23 50 24;38 04 41;65;30;KIFISSIA 2
202-10-11200-25006;AHU0313;34;23 50 24;38 04 41;65;30;KIFISSIA 2
202-10-11200-25007;AHU0314;34;23 50 24;38 04 41;65;30;KIFISSIA 2
202-10-11100-00321;AHU0321;34;23 37 07;37 57 12;65;30;KERATSINI
202-10-11100-00322;AHU0322;34;23 37 07;37 57 12;65;30;KERATSINI
202-10-11100-00323;AHU0323;34;23 37 07;37 57 12;65;30;KERATSINI
202-10-11100-26485;AHU0324;34;23 37 07;37 57 12;65;30;KERATSINI
202-10-11100-26486;AHU0325;34;23 37 07;37 57 12;65;30;KERATSINI
202-10-11100-26487;AHU0326;34;23 37 07;37 57 12;65;30;KERATSINI
202-10-11200-00341;AHU0341;34;23 46 16;38 03 23;66;30;ANO IRAKLIO
202-10-11200-00342;AHU0342;34;23 46 16;38 03 23;66;30;ANO IRAKLIO
202-10-11200-00343;AHU0343;34;23 46 16;38 03 23;66;30;ANO IRAKLIO
202-10-11200-25008;AHU0344;34;23 46 16;38 03 23;66;30;ANO IRAKLIO
202-10-11200-25009;AHU0345;34;23 46 16;38 03 23;66;30;ANO IRAKLIO
202-10-11200-25010;AHU0346;34;23 46 16;38 03 23;66;30;ANO IRAKLIO
202-10-11200-06351;AHU0351;34;23 50 52;38 06 26;66;30;EKALI 2
202-10-11200-06352;AHU0352;34;23 50 52;38 06 26;66;30;EKALI 2
202-10-11100-00390;AHU0361;34;23 42 01;37 56 16;65;30;AMFITHEAS
202-10-11100-00400;AHU0362;34;23 42 01;37 56 16;65;30;AMFITHEAS
202-10-11100-26304;AHU0363;34;23 42 01;37 56 16;65;30;AMFITHEAS
202-10-11100-26305;AHU0364;34;23 42 01;37 56 16;65;30;AMFITHEAS
202-10-11300-02371;AHU0371;34;23 43 35;37 59 10;65;30;VERANZEROU
202-10-11300-02372;AHU0372;34;23 43 35;37 59 10;65;30;VERANZEROU
202-10-11300-02373;AHU0373;34;23 43 35;37 59 10;65;30;VERANZEROU
202-10-11300-25636;AHU0374;34;23 43 35;37 59 10;65;30;VERANZEROU
202-10-11300-25637;AHU0375;34;23 43 35;37 59 10;65;30;VERANZEROU
202-10-11300-25638;AHU0376;34;23 43 35;37 59 10;65;30;VERANZEROU
202-10-11300-00381;AHU0381;34;23 43 30;37 58 38;65;30;MONASTIRAKI
202-10-11300-00382;AHU0382;34;23 43 30;37 58 38;65;30;MONASTIRAKI
202-10-11300-00383;AHU0383;34;23 43 30;37 58 38;65;30;MONASTIRAKI
202-10-11300-25639;AHU0384;34;23 43 30;37 58 38;65;30;MONASTIRAKI
202-10-11300-25640;AHU0385;34;23 43 30;37 58 38;65;30;MONASTIRAKI
202-10-11300-25641;AHU0386;34;23 43 30;37 58 38;65;30;MONASTIRAKI
202-10-11200-00391;AHU0391;34;23 44 18;38 02 48;65;30;MSC 2
202-10-11200-00392;AHU0392;34;23 44 18;38 02 48;65;30;MSC 2
202-10-11200-00393;AHU0393;34;23 44 18;38 02 48;65;30;MSC 2
202-10-11200-25011;AHU0394;34;23 44 18;38 02 48;65;30;MSC 2
202-10-11200-25012;AHU0395;34;23 44 18;38 02 48;65;30;MSC 2
202-10-11200-25013;AHU0396;34;23 44 18;38 02 48;65;30;MSC 2
202-10-11300-00401;AHU0401;34;23 44 25;37 57 20;66;30;VIRONAS 17
202-10-11300-00402;AHU0402;34;23 44 25;37 57 20;66;30;VIRONAS 17
202-10-11300-00403;AHU0403;34;23 44 25;37 57 20;66;30;VIRONAS 17
202-10-11300-25642;AHU0404;34;23 44 25;37 57 20;66;30;VIRONAS 17
202-10-11300-25643;AHU0405;34;23 44 25;37 57 20;66;30;VIRONAS 17
202-10-11300-25644;AHU0406;34;23 44 25;37 57 20;66;30;VIRONAS 17
202-10-11300-00411;AHU0411;34;23 44 01;37 59 04;65;30;SOLONOS
202-10-11300-00412;AHU0412;34;23 44 01;37 59 04;65;30;SOLONOS
202-10-11300-00413;AHU0413;34;23 44 01;37 59 04;65;30;SOLONOS
202-10-11300-25645;AHU0414;34;23 44 01;37 59 04;65;30;SOLONOS
202-10-11300-25646;AHU0415;34;23 44 01;37 59 04;65;30;SOLONOS
202-10-11300-25647;AHU0416;34;23 44 01;37 59 04;65;30;SOLONOS
202-10-11100-00421;AHU0421;34;23 44 04;37 54 25;65;30;ALIMOS
202-10-11100-26306;AHU0422;34;23 44 04;37 54 25;65;30;ALIMOS
202-10-11300-00431;AHU0431;34;23 44 49;37 59 19;65;30;IPPOKRATOUS
202-10-11300-00432;AHU0432;34;23 44 49;37 59 19;65;30;IPPOKRATOUS
202-10-11300-00432;AHU0432b;34;23 44 49;37 59 19;65;30;IPPOKRATOUS
202-10-11300-00433;AHU0433;34;23 44 49;37 59 19;65;30;IPPOKRATOUS
202-10-11300-25648;AHU0434;34;23 44 49;37 59 19;65;30;IPPOKRATOUS
202-10-11300-25649;AHU0435;34;23 44 49;37 59 19;65;30;IPPOKRATOUS
202-10-11300-25650;AHU0436;34;23 44 49;37 59 19;65;30;IPPOKRATOUS
202-10-11100-00441;AHU0441;34;23 38 49;37 56 49;65;30;PIRAEUS 3
202-10-11100-00442;AHU0442;34;23 38 49;37 56 49;65;30;PIRAEUS 3
202-10-11100-00443;AHU0443;34;23 38 49;37 56 49;65;30;PIRAEUS 3
202-10-11100-26488;AHU0444;34;23 38 49;37 56 49;65;30;PIRAEUS 3
202-10-11100-26489;AHU0445;34;23 38 49;37 56 49;65;30;PIRAEUS 3
202-10-11100-26490;AHU0446;34;23 38 49;37 56 49;65;30;PIRAEUS 3
202-10-11300-00461;AHU0461;34;23 41 26;37 58 25;65;30;TAVROS
202-10-11300-00462;AHU0462;34;23 41 26;37 58 25;65;30;TAVROS
202-10-11300-00463;AHU0463;34;23 41 26;37 58 25;65;30;TAVROS
202-10-11300-25651;AHU0464;34;23 41 26;37 58 25;65;30;TAVROS
202-10-11300-25652;AHU0465;34;23 41 26;37 58 25;65;30;TAVROS
202-10-11300-25653;AHU0466;34;23 41 26;37 58 25;65;30;TAVROS
202-10-11100-00471;AHU0471;34;23 39 54;38 00 38;65;30;HAIDARI
202-10-11100-00472;AHU0472;34;23 39 54;38 00 38;65;30;HAIDARI
202-10-11100-00473;AHU0473;34;23 39 54;38 00 38;65;30;HAIDARI
202-10-11100-26671;AHU0474;34;23 39 54;38 00 38;65;30;HAIDARI
202-10-11100-26672;AHU0475;34;23 39 54;38 00 38;65;30;HAIDARI
202-10-11100-26673;AHU0476;34;23 39 54;38 00 38;65;30;HAIDARI
202-10-11100-00491;AHU0491;34;23 39 54;37 57 05;65;30;PIREOS AV.
202-10-11100-00492;AHU0492;34;23 39 54;37 57 05;65;30;PIREOS AV.
202-10-11100-00493;AHU0493;34;23 39 54;37 57 05;65;30;PIREOS AV.
202-10-11100-26140;AHU0494;34;23 39 54;37 57 05;65;30;PIREOS AV.
202-10-11100-26141;AHU0495;34;23 39 54;37 57 05;65;30;PIREOS AV.
202-10-11100-26142;AHU0496;34;23 39 54;37 57 05;65;30;PIREOS AV.
202-10-11100-00501;AHU0501;34;23 40 36;37 58 37;65;30;PETROU RALLI
202-10-11100-00502;AHU0502;34;23 40 36;37 58 37;65;30;PETROU RALLI
202-10-11100-00503;AHU0503;34;23 40 36;37 58 37;65;30;PETROU RALLI
202-10-11100-26491;AHU0504;34;23 40 36;37 58 37;65;30;PETROU RALLI
202-10-11100-26492;AHU0505;34;23 40 36;37 58 37;65;30;PETROU RALLI
202-10-11100-26493;AHU0506;34;23 40 36;37 58 37;65;30;PETROU RALLI
202-10-11300-00511;AHU0511;34;23 43 59;37 58 30;66;30;SYNTAGMA 2
202-10-11300-00512;AHU0512;34;23 43 59;37 58 30;66;30;SYNTAGMA 2
202-10-11300-00513;AHU0513;34;23 43 59;37 58 30;66;30;SYNTAGMA 2
202-10-11300-25654;AHU0514;34;23 43 59;37 58 30;66;30;SYNTAGMA 2
202-10-11300-25655;AHU0515;34;23 43 59;37 58 30;66;30;SYNTAGMA 2
202-10-11300-25656;AHU0516;34;23 43 59;37 58 30;66;30;SYNTAGMA 2
202-10-11100-00521;AHU0521;34;23 42 26;37 56 56;65;30;SYGROU 2
202-10-11100-00522;AHU0522;34;23 42 26;37 56 56;65;30;SYGROU 2
202-10-11100-00523;AHU0523;34;23 42 26;37 56 56;65;30;SYGROU 2
202-10-11100-26307;AHU0524;34;23 42 26;37 56 56;65;30;SYGROU 2
202-10-11100-26308;AHU0525;34;23 42 26;37 56 56;65;30;SYGROU 2
202-10-11100-26309;AHU0526;34;23 42 26;37 56 56;65;30;SYGROU 2
202-10-11300-00531;AHU0531;34;23 43 46;38 00 52;65;30;EEDE
